"No","タイトル","巻号","章見出し","節見出し","項見出し","開始ページ","参照PDF URL","備考"
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第一節　農村の組織と農民の負担","村の機能","339","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第一節　農村の組織と農民の負担","村の景観","343","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第一節　農村の組織と農民の負担","貢租制度","345","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第一節　農村の組織と農民の負担","農民の階層と身分","350","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第一節　農村の組織と農民の負担","農民の生活","355","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第二節　徳川光圀の社寺改革","","361","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第二節　徳川光圀の社寺改革","宗門改と寺請制","362","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第二節　徳川光圀の社寺改革","那珂地方の寺院","368","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第二節　徳川光圀の社寺改革","光圀の寺院整理","377","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第二節　徳川光圀の社寺改革","向山浄鑑院","385","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第二節　徳川光圀の社寺改革","神社改革","387","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第三節　宝永一揆","","395","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第三節　宝永一揆","藩財政難の増大","395","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第三節　宝永一揆","松波勘十郎の登場と宝永改革","399","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第三節　宝永一揆","農民の負担と貢租増徴政策","405","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第三節　宝永一揆","農民の決起と強訴","409","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第二章　水戸藩政の展開と那珂地方","第三節　宝永一揆","一揆の勝利と藩側の対応","414","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","","","419","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第一節　街道と宿場","","419","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第一節　街道と宿場","街道の整備","419","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第一節　街道と宿場","棚倉街道と上町道、下町道","423","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第一節　街道と宿場","南郷街道とその他の街道","427","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第一節　街道と宿場","宿駅制度","429","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第一節　街道と宿場","庶民の旅","435","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","","441","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","那珂川の舟運と河岸","441","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","河岸開設と浜荷中継の特権","443","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","河岸利権の防衛","447","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","柏手中継河岸の衰退","450","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","下江戸河岸の荷扱い量","454","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","河岸役銭と舟賃","461","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","文化・文政の河岸改革","465","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","中継河岸の五十集荷口改め","467","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","弘化の河岸改革とその後","469","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第三章　交通と運輸","第二節　舟運と河岸","久慈川の舟運と門部村の新河岸問題","472","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","","","479","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第一節　庶民教育の普及","","479","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第一節　庶民教育の普及","那珂地方の寺子屋","479","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第一節　庶民教育の普及","私塾の教育と向学","486","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第二節　庶民の文芸と芸能","","496","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第二節　庶民の文芸と芸能","那珂地方の俳諧","496","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第二節　庶民の文芸と芸能","額田三日坊と義仲寺の時雨会","503","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第二節　庶民の文芸と芸能","絵画と長唄","506","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第三節　民間武術の発達","","511","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第三節　民間武術の発達","郷士の武芸と杖術の普及","511","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第三節　民間武術の発達","柔術の振興と平野又左衛門","514","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第四節　医学と民間治療","","519","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第四節　医学と民間治療","那珂地方の医師","519","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第四節　医学と民間治療","本草と家伝の妙薬","523","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第五節　祭りと民間信仰","","528","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第五節　祭りと民間信仰","神社の祭り","528","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第四章　庶民文化の発達","第五節　祭りと民間信仰","民間信仰","532","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","","","537","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第一節　農業","","537","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第一節　農業","水田作","539","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第一節　農業","畑作","549","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第一節　農業","著名農産物と商品作物","551","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第一節　農業","農馬、秣野と農具","556","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第二節　農村の荒廃と農民騒動","","561","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第二節　農村の荒廃と農民騒動","年貢の変遷","561","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第二節　農村の荒廃と農民騒動","凶作と飢饉","565","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第二節　農村の荒廃と農民騒動","田畑の荒廃","571","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第二節　農村の荒廃と農民騒動","農村の人口の変化","576","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
"2","那珂町史","中世・近世編","近世／第五章　農業と農村の変容","第二節　農村の荒廃と農民騒動","明和八年の太田鋳銭座打ちこわしと安永三年の太田村騒動","581","https://www.city.naka.lg.jp/data/doc/1745047408_doc_902_0.pdf",""
